name,price,original_price,discount,rating,review_count,brand,seller,shipping,url,category
Digital Kitchen Scales - 10 Kg,EGP 159.99,EGP 220.00,27%,4.1 out of 5,4.1 out of 5(34),Digital,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA06NB02NAFAMZ-42620147&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Food Sensitive Digital Kitchen Scale Up To 10 KG,EGP 149.00,EGP 179.00,17%,4.1 out of 5,4.1 out of 5(33),Food,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA34XK50NAFAMZ-174783543&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Offer Taha Stainless Steel Egg Whisk,EGP 34.47,EGP 155.25,78%,4.5 out of 5,4.5 out of 5(47),Offer,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA0F76W2NAFAMZ-46617925&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Knife Vegetables And Fruits Sliced 2 Pieces,EGP 24.62,EGP 138.00,82%,3.8 out of 5,3.8 out of 5(108),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA16Q4CSNAFAMZ-47744398&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Philips HD9280 Digital Control Air Fryer XL - 1.2KG - 6.2L - Black,"EGP 5,849.00","EGP 12,999.00",55%,4.2 out of 5,4.2 out of 5(105),Philips,,,https://www.jumia.com.eg/customer/account/login/?tkWl=PH662HA196HI9NAFAMZ-84299698&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
"Mienta Chopper, 0.5 Liter, 450 Watt, White - CH-171",EGP 625.00,"EGP 2,000.00",69%,3.6 out of 5,3.6 out of 5(20),Mienta,,,https://www.jumia.com.eg/customer/account/login/?tkWl=MI779HA2263B8NAFAMZ-199577958&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Self Adhesive Single Hooks For Hanging Towels And Kitchen Supplies 4 Pieces,EGP 19.68,EGP 104.65,81%,3.3 out of 5,3.3 out of 5(58),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD18ZB5ZNAFAMZ-82775901&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Small Multi-use Silicone Carrier 1 Piece,EGP 24.62,EGP 120.75,80%,4 out of 5,4 out of 5(103),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA0LG23PNAFAMZ-118956448&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Rectangular Tefal Cake Mold 1 Piece,EGP 88.64,EGP 517.50,83%,3.8 out of 5,3.8 out of 5(11),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA1RLNA0NAFAMZ-204910322&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
"City Chopper, 3 Liters, 1200 Watts, For Cutting Vegetables, Meat And Food",EGP 575.00,EGP 999.00,42%,3.9 out of 5,3.9 out of 5(67),City,,,https://www.jumia.com.eg/customer/account/login/?tkWl=CI685HA0VWPK8NAFAMZ-98673648&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Beko TBN 81808 BX Glass Jug Countertop Blender - 800 Watt – Black & Stainless,"EGP 3,799.00","EGP 4,399.00",14%,4 out of 5,4 out of 5(1),Beko,,,https://www.jumia.com.eg/customer/account/login/?tkWl=BE116HA158F9GNAFAMZ-74365639&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Beko CHP 62522 W-Chopper - White .,"EGP 1,449.00","EGP 1,899.00",24%,,,Beko,,,https://www.jumia.com.eg/customer/account/login/?tkWl=BE116HA1F7YBHNAFAMZ-90383792&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Tupperware Bake Cake Mold - Purple,EGP 600.00,,,,,Tupperware,,,https://www.jumia.com.eg/customer/account/login/?tkWl=TU790HL0BAKJWNAFAMZ-48329253&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Beko TM 5206 G - Quantech Contact Grill - 2000 W - 6 Slice - 4 Heat Levels,"EGP 4,390.00","EGP 4,999.00",12%,1 out of 5,1 out of 5(1),Beko,,,https://www.jumia.com.eg/customer/account/login/?tkWl=BE116HA1V1N41NAFAMZ-195524898&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Leber by HOME Big Pizza Cutter - Green,EGP 145.00,,,5 out of 5,5 out of 5(1),Leber,,,https://www.jumia.com.eg/customer/account/login/?tkWl=LE977HL0IJN67NAFAMZ-61446440&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
HOHO Stainless Steel Electric Kettle - 1.5L - Silver,EGP 199.00,EGP 210.00,5%,4.1 out of 5,4.1 out of 5(4371),HOHO,,,https://www.jumia.com.eg/customer/account/login/?tkWl=HO179HL0BCF1HNAFAMZ-26368915&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
"Tornado THB-1000MCL- Hand Blender - 1000 Watt, Chopper & Whisk, Black","EGP 2,399.00","EGP 3,199.00",25%,3.3 out of 5,3.3 out of 5(4),Tornado,,,https://www.jumia.com.eg/customer/account/login/?tkWl=TO871HA33AZ8JNAFAMZ-211813700&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
"Taha Offer Cooking Oil Spray Bottle For Salad Grilling Baking In Kitchen, Roasting 1 Piece",EGP 42.35,EGP 201.25,79%,4.1 out of 5,4.1 out of 5(171),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA0ZOOWQNAFAMZ-109186525&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
HOHO Stainless Steel Glass - 1.8L,EGP 399.00,EGP 550.00,27%,4.3 out of 5,4.3 out of 5(205),HOHO,,,https://www.jumia.com.eg/customer/account/login/?tkWl=HO179HA0GPT5ONAFAMZ-68451875&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Rice And Vegetables Strainer 1 Piece,EGP 19.69,EGP 86.25,77%,3.4 out of 5,3.4 out of 5(190),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA0R3GHENAFAMZ-46782043&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Spoon Stand  Holder Organizer For Kitchen Utensils  1 Piece,EGP 14.77,EGP 75.00,80%,3.5 out of 5,3.5 out of 5(250),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD0888K8NAFAMZ-47280759&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Cutting Board Non Slip Vegetable Meat  1 Piece,EGP 19.69,EGP 120.75,84%,3.7 out of 5,3.7 out of 5(300),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA1AUEW1NAFAMZ-52364069&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Food Sensitive Digital Kitchen Scale Up To 10 KG Grey,EGP 139.00,,,3.9 out of 5,3.9 out of 5(9),Food,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA2JKJ5NNAFAMZ-210946646&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
ADIDAS IM5227 Cooler Tote Bag,EGP 919.00,"EGP 1,449.00",37%,4.8 out of 5,4.8 out of 5(10),ADIDAS,,,https://www.jumia.com.eg/customer/account/login/?tkWl=AD537FC37PPU2NAFAMZ-200829419&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Silicone Hot Pot Holder - 1 Pcs,EGP 22.65,EGP 90.85,75%,3.4 out of 5,3.4 out of 5(85),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD0S46R3NAFAMZ-53933525&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Set Of Bases For Installing The Washing Machine Bag 4 Pcs,EGP 26.01,EGP 95.45,73%,3.9 out of 5,3.9 out of 5(145),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA0NS39ENAFAMZ-46500072&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
"Offer Taha Cake, Pastry And Tart Decorating Bags 20 Bags",EGP 14.77,EGP 55.25,73%,3.9 out of 5,3.9 out of 5(26),Offer,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA1RQ5YDNAFAMZ-195238885&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Kitchen Knife Sharpener 3 Blades 1 Piece Black Color,EGP 44.05,EGP 166.75,74%,3.9 out of 5,3.9 out of 5(211),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA0CCP2QNAFAMZ-46592704&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
"100Pcs Air Fryer Disposable Paper Liner, Air Fryer Liners Square, Baking Paper For Air Fryer Water-proof, Parchment Paper For Baking Roasting Microwave - 20 Cm",EGP 129.00,EGP 149.00,13%,4.3 out of 5,4.3 out of 5(35),100Pcs,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA2N5UR8NAFAMZ-179354947&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
"Tornado THB-1000MKL- Hand Blender - 1000 Watt, Food Processor & Whisk, Black","EGP 3,449.00","EGP 4,699.00",27%,4.5 out of 5,4.5 out of 5(2),Tornado,,,https://www.jumia.com.eg/customer/account/login/?tkWl=TO871HA399BABNAFAMZ-211813701&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Jac NGM:2002B Microwave - 20L - 1200 Watt - Black,"EGP 3,199.00",,,4.2 out of 5,4.2 out of 5(31),Jac,,,https://www.jumia.com.eg/customer/account/login/?tkWl=JA393HA0L78J7NAFAMZ-124816112&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Knife Vegetables And Fruits Sliced 2 Pcs,EGP 42.35,EGP 118.45,64%,4 out of 5,4 out of 5(212),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA15J958NAFAMZ-47744482&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Silicone Cup Cover Maintains Heat And Hygiene 1 Piece,EGP 24.62,EGP 65.55,62%,4.3 out of 5,4.3 out of 5(230),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA04SR7SNAFAMZ-63415635&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Stovetop Espresso & Moka Pots Coaster,EGP 22.01,EGP 75.00,71%,3.5 out of 5,3.5 out of 5(129),Stovetop,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HL12X1JINAFAMZ-70020796&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
"Hawaii Hand Blender, 600W - 500ml-  Bowl, 2-Speed, Stainless Steel Blending Arm (Black)",EGP 721.00,,,4.1 out of 5,4.1 out of 5(10),Hawaii,,,https://www.jumia.com.eg/hawaii-hand-blender-600w-500ml-bowl-2-speed-stainless-steel-blending-arm-black-130129134.html,kitchen-appliances
Digital Food Scale - 10Kg,EGP 89.89 - EGP 149.49,EGP 188.00 - EGP 199.00,52%,4.3 out of 5,4.3 out of 5(35),Digital,,,https://www.jumia.com.eg/generic-digital-food-scale-10kg-37092435.html,kitchen-appliances
Fresh Electric Glass Kettle - 1.7 Liter - Transparent And Black,EGP 649.00,EGP 811.00,20%,4.3 out of 5,4.3 out of 5(4),Fresh,,,https://www.jumia.com.eg/customer/account/login/?tkWl=FR057HA2E5H0FNAFAMZ-211356162&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Measuring Spoons From 7.5 Ml To 1 Cup - 6 Pcs,EGP 17.99,EGP 90.85,80%,4.1 out of 5,4.1 out of 5(115),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA0JHIG2NAFAMZ-46618098&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Silicon Foldable Funnel For Kitchen 1 Piece,EGP 18.71,EGP 138.00,86%,3.6 out of 5,3.6 out of 5(89),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA09WTHUNAFAMZ-46592642&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Offer Taha Heat Resistant Silicone Scoop 1 Piece,EGP 29.54,EGP 155.25,81%,3.9 out of 5,3.9 out of 5(66),Offer,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA0NDO9PNAFAMZ-149889190&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Digital Kitchen Scales - 10 Kg,EGP 159.99,EGP 220.00,27%,4.1 out of 5,4.1 out of 5(34),Digital,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA06NB02NAFAMZ-42620147&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Food Sensitive Digital Kitchen Scale Up To 10 KG,EGP 149.00,EGP 179.00,17%,4.1 out of 5,4.1 out of 5(33),Food,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA34XK50NAFAMZ-174783543&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Offer Taha Stainless Steel Egg Whisk,EGP 34.47,EGP 155.25,78%,4.5 out of 5,4.5 out of 5(47),Offer,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA0F76W2NAFAMZ-46617925&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Knife Vegetables And Fruits Sliced 2 Pieces,EGP 24.62,EGP 138.00,82%,3.8 out of 5,3.8 out of 5(108),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA16Q4CSNAFAMZ-47744398&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Philips HD9280 Digital Control Air Fryer XL - 1.2KG - 6.2L - Black,"EGP 5,849.00","EGP 12,999.00",55%,4.2 out of 5,4.2 out of 5(105),Philips,,,https://www.jumia.com.eg/customer/account/login/?tkWl=PH662HA196HI9NAFAMZ-84299698&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
"Mienta Chopper, 0.5 Liter, 450 Watt, White - CH-171",EGP 625.00,"EGP 2,000.00",69%,3.6 out of 5,3.6 out of 5(20),Mienta,,,https://www.jumia.com.eg/customer/account/login/?tkWl=MI779HA2263B8NAFAMZ-199577958&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Self Adhesive Single Hooks For Hanging Towels And Kitchen Supplies 4 Pieces,EGP 19.68,EGP 104.65,81%,3.3 out of 5,3.3 out of 5(58),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD18ZB5ZNAFAMZ-82775901&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Small Multi-use Silicone Carrier 1 Piece,EGP 24.62,EGP 120.75,80%,4 out of 5,4 out of 5(103),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA0LG23PNAFAMZ-118956448&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Rectangular Tefal Cake Mold 1 Piece,EGP 88.64,EGP 517.50,83%,3.8 out of 5,3.8 out of 5(11),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA1RLNA0NAFAMZ-204910322&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
"City Chopper, 3 Liters, 1200 Watts, For Cutting Vegetables, Meat And Food",EGP 575.00,EGP 999.00,42%,3.9 out of 5,3.9 out of 5(67),City,,,https://www.jumia.com.eg/customer/account/login/?tkWl=CI685HA0VWPK8NAFAMZ-98673648&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Beko TBN 81808 BX Glass Jug Countertop Blender - 800 Watt – Black & Stainless,"EGP 3,799.00","EGP 4,399.00",14%,4 out of 5,4 out of 5(1),Beko,,,https://www.jumia.com.eg/customer/account/login/?tkWl=BE116HA158F9GNAFAMZ-74365639&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Beko CHP 62522 W-Chopper - White .,"EGP 1,449.00","EGP 1,899.00",24%,,,Beko,,,https://www.jumia.com.eg/customer/account/login/?tkWl=BE116HA1F7YBHNAFAMZ-90383792&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Tupperware Bake Cake Mold - Purple,EGP 600.00,,,,,Tupperware,,,https://www.jumia.com.eg/customer/account/login/?tkWl=TU790HL0BAKJWNAFAMZ-48329253&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Beko TM 5206 G - Quantech Contact Grill - 2000 W - 6 Slice - 4 Heat Levels,"EGP 4,390.00","EGP 4,999.00",12%,1 out of 5,1 out of 5(1),Beko,,,https://www.jumia.com.eg/customer/account/login/?tkWl=BE116HA1V1N41NAFAMZ-195524898&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Leber by HOME Big Pizza Cutter - Green,EGP 145.00,,,5 out of 5,5 out of 5(1),Leber,,,https://www.jumia.com.eg/customer/account/login/?tkWl=LE977HL0IJN67NAFAMZ-61446440&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
HOHO Stainless Steel Electric Kettle - 1.5L - Silver,EGP 199.00,EGP 210.00,5%,4.1 out of 5,4.1 out of 5(4371),HOHO,,,https://www.jumia.com.eg/customer/account/login/?tkWl=HO179HL0BCF1HNAFAMZ-26368915&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
"Tornado THB-1000MCL- Hand Blender - 1000 Watt, Chopper & Whisk, Black","EGP 2,399.00","EGP 3,199.00",25%,3.3 out of 5,3.3 out of 5(4),Tornado,,,https://www.jumia.com.eg/customer/account/login/?tkWl=TO871HA33AZ8JNAFAMZ-211813700&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
"Taha Offer Cooking Oil Spray Bottle For Salad Grilling Baking In Kitchen, Roasting 1 Piece",EGP 42.35,EGP 201.25,79%,4.1 out of 5,4.1 out of 5(171),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA0ZOOWQNAFAMZ-109186525&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
HOHO Stainless Steel Glass - 1.8L,EGP 399.00,EGP 550.00,27%,4.3 out of 5,4.3 out of 5(205),HOHO,,,https://www.jumia.com.eg/customer/account/login/?tkWl=HO179HA0GPT5ONAFAMZ-68451875&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Rice And Vegetables Strainer 1 Piece,EGP 19.69,EGP 86.25,77%,3.4 out of 5,3.4 out of 5(190),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA0R3GHENAFAMZ-46782043&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Spoon Stand  Holder Organizer For Kitchen Utensils  1 Piece,EGP 14.77,EGP 75.00,80%,3.5 out of 5,3.5 out of 5(250),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD0888K8NAFAMZ-47280759&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Cutting Board Non Slip Vegetable Meat  1 Piece,EGP 19.69,EGP 120.75,84%,3.7 out of 5,3.7 out of 5(300),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA1AUEW1NAFAMZ-52364069&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Food Sensitive Digital Kitchen Scale Up To 10 KG Grey,EGP 139.00,,,3.9 out of 5,3.9 out of 5(9),Food,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA2JKJ5NNAFAMZ-210946646&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
ADIDAS IM5227 Cooler Tote Bag,EGP 919.00,"EGP 1,449.00",37%,4.8 out of 5,4.8 out of 5(10),ADIDAS,,,https://www.jumia.com.eg/customer/account/login/?tkWl=AD537FC37PPU2NAFAMZ-200829419&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Silicone Hot Pot Holder - 1 Pcs,EGP 22.65,EGP 90.85,75%,3.4 out of 5,3.4 out of 5(85),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD0S46R3NAFAMZ-53933525&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Set Of Bases For Installing The Washing Machine Bag 4 Pcs,EGP 26.01,EGP 95.45,73%,3.9 out of 5,3.9 out of 5(145),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA0NS39ENAFAMZ-46500072&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
"Offer Taha Cake, Pastry And Tart Decorating Bags 20 Bags",EGP 14.77,EGP 55.25,73%,3.9 out of 5,3.9 out of 5(26),Offer,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA1RQ5YDNAFAMZ-195238885&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Kitchen Knife Sharpener 3 Blades 1 Piece Black Color,EGP 44.05,EGP 166.75,74%,3.9 out of 5,3.9 out of 5(211),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA0CCP2QNAFAMZ-46592704&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
"100Pcs Air Fryer Disposable Paper Liner, Air Fryer Liners Square, Baking Paper For Air Fryer Water-proof, Parchment Paper For Baking Roasting Microwave - 20 Cm",EGP 129.00,EGP 149.00,13%,4.3 out of 5,4.3 out of 5(35),100Pcs,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA2N5UR8NAFAMZ-179354947&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
"Tornado THB-1000MKL- Hand Blender - 1000 Watt, Food Processor & Whisk, Black","EGP 3,449.00","EGP 4,699.00",27%,4.5 out of 5,4.5 out of 5(2),Tornado,,,https://www.jumia.com.eg/customer/account/login/?tkWl=TO871HA399BABNAFAMZ-211813701&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Jac NGM:2002B Microwave - 20L - 1200 Watt - Black,"EGP 3,199.00",,,4.2 out of 5,4.2 out of 5(31),Jac,,,https://www.jumia.com.eg/customer/account/login/?tkWl=JA393HA0L78J7NAFAMZ-124816112&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Knife Vegetables And Fruits Sliced 2 Pcs,EGP 42.35,EGP 118.45,64%,4 out of 5,4 out of 5(212),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA15J958NAFAMZ-47744482&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Silicone Cup Cover Maintains Heat And Hygiene 1 Piece,EGP 24.62,EGP 65.55,62%,4.3 out of 5,4.3 out of 5(230),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA04SR7SNAFAMZ-63415635&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Stovetop Espresso & Moka Pots Coaster,EGP 22.01,EGP 75.00,71%,3.5 out of 5,3.5 out of 5(129),Stovetop,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HL12X1JINAFAMZ-70020796&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
"Hawaii Hand Blender, 600W - 500ml-  Bowl, 2-Speed, Stainless Steel Blending Arm (Black)",EGP 721.00,,,4.1 out of 5,4.1 out of 5(10),Hawaii,,,https://www.jumia.com.eg/hawaii-hand-blender-600w-500ml-bowl-2-speed-stainless-steel-blending-arm-black-130129134.html,kitchen-appliances
Digital Food Scale - 10Kg,EGP 89.89 - EGP 149.49,EGP 188.00 - EGP 199.00,52%,4.3 out of 5,4.3 out of 5(35),Digital,,,https://www.jumia.com.eg/generic-digital-food-scale-10kg-37092435.html,kitchen-appliances
Fresh Electric Glass Kettle - 1.7 Liter - Transparent And Black,EGP 649.00,EGP 811.00,20%,4.3 out of 5,4.3 out of 5(4),Fresh,,,https://www.jumia.com.eg/customer/account/login/?tkWl=FR057HA2E5H0FNAFAMZ-211356162&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Measuring Spoons From 7.5 Ml To 1 Cup - 6 Pcs,EGP 17.99,EGP 90.85,80%,4.1 out of 5,4.1 out of 5(115),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA0JHIG2NAFAMZ-46618098&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Silicon Foldable Funnel For Kitchen 1 Piece,EGP 18.71,EGP 138.00,86%,3.6 out of 5,3.6 out of 5(89),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA09WTHUNAFAMZ-46592642&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Offer Taha Heat Resistant Silicone Scoop 1 Piece,EGP 29.54,EGP 155.25,81%,3.9 out of 5,3.9 out of 5(66),Offer,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA0NDO9PNAFAMZ-149889190&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Digital Kitchen Scales - 10 Kg,EGP 159.99,EGP 220.00,27%,4.1 out of 5,4.1 out of 5(34),Digital,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA06NB02NAFAMZ-42620147&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Food Sensitive Digital Kitchen Scale Up To 10 KG,EGP 149.00,EGP 179.00,17%,4.1 out of 5,4.1 out of 5(33),Food,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA34XK50NAFAMZ-174783543&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Offer Taha Stainless Steel Egg Whisk,EGP 34.47,EGP 155.25,78%,4.5 out of 5,4.5 out of 5(47),Offer,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA0F76W2NAFAMZ-46617925&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Knife Vegetables And Fruits Sliced 2 Pieces,EGP 24.62,EGP 138.00,82%,3.8 out of 5,3.8 out of 5(108),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA16Q4CSNAFAMZ-47744398&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Philips HD9280 Digital Control Air Fryer XL - 1.2KG - 6.2L - Black,"EGP 5,849.00","EGP 12,999.00",55%,4.2 out of 5,4.2 out of 5(105),Philips,,,https://www.jumia.com.eg/customer/account/login/?tkWl=PH662HA196HI9NAFAMZ-84299698&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
"Mienta Chopper, 0.5 Liter, 450 Watt, White - CH-171",EGP 625.00,"EGP 2,000.00",69%,3.6 out of 5,3.6 out of 5(20),Mienta,,,https://www.jumia.com.eg/customer/account/login/?tkWl=MI779HA2263B8NAFAMZ-199577958&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Self Adhesive Single Hooks For Hanging Towels And Kitchen Supplies 4 Pieces,EGP 19.68,EGP 104.65,81%,3.3 out of 5,3.3 out of 5(58),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD18ZB5ZNAFAMZ-82775901&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Small Multi-use Silicone Carrier 1 Piece,EGP 24.62,EGP 120.75,80%,4 out of 5,4 out of 5(103),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA0LG23PNAFAMZ-118956448&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Taha Offer Rectangular Tefal Cake Mold 1 Piece,EGP 88.64,EGP 517.50,83%,3.8 out of 5,3.8 out of 5(11),Taha,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA1RLNA0NAFAMZ-204910322&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
"City Chopper, 3 Liters, 1200 Watts, For Cutting Vegetables, Meat And Food",EGP 575.00,EGP 999.00,42%,3.9 out of 5,3.9 out of 5(67),City,,,https://www.jumia.com.eg/customer/account/login/?tkWl=CI685HA0VWPK8NAFAMZ-98673648&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
Beko TBN 81808 BX Glass Jug Countertop Blender - 800 Watt – Black & Stainless,"EGP 3,799.00","EGP 4,399.00",14%,4 out of 5,4 out of 5(1),Beko,,,https://www.jumia.com.eg/customer/account/login/?tkWl=BE116HA158F9GNAFAMZ-74365639&return=%2Fhome-kitchen-dining%2F,kitchen-appliances
